destination,rating,text,month,translation_status,failure_reason,sentiment_score,aspect
Jonker Street Night Market,5,"If you are visiting Melaka on a weekend, taking a night walk through Jonker Street Night Market / Pasar Malam Jonker Street is an absolute must-do experience packed with food, heritage, and culture.

​Vibrant Atmosphere & Weekend Crowd
​Every Friday through Sunday evening, this historic strip turns into a bustling pasar malam overflowing with a lively atmosphere, vibrant street stalls, and colorful busking performances. It attracts a huge crowd of locals and tourists alike. Spending 3 to 4 hours walking the full stretch and surrounding side lanes lets you soak in the electric energy, though wearing comfortable shoes is essential to handle the long stroll and tropical heat!

​Street Food Highlights: Cendol, Chicken Rice Balls & Halal Food
​The variety of local eats here is incredible:
​Local Favorites: You can cool off with authentic gula Melaka cendol or shaved ice, sample charcoal-grilled satay, or try famous chicken rice balls.
​Diverse Dining: There is an extensive selection of halal food options, Peranakan street snacks, and refreshing coconut drinks available across the market.

​Shopping & Heritage Architecture
​Beyond the food, the area is rich in historic Baba & Nyonya architecture, vibrant wall murals, and centuries-old shophouses. You will find hundreds of vendors selling unique souvenirs, local batik clothing, antique trinkets, and intricate handmade crafts.

​Whether you explore during a daytime stroll or experience the evening market buzz, it is an iconic Melaka highlight!",1/8/2026,not_applicable,,0.9844,crowding
Jonker Street Night Market,5,Great place ! Full of life,1/8/2026,not_applicable,,0.6588,general
Jonker Street Night Market,5,"I was told that some tourist might be mistaken, assuming the day time Jonker Street is the same as the night time...but worry not as it was totally different...if the day time already busy, then the night time was totally bustling with life...so many street food and it was so lively....don't forget the stall selling the assorted Thai salad...it was mind blowing delicious...kudos to the Auntie...",1/8/2026,not_applicable,,-0.4336,crowding
Jonker Street Night Market,5,one of the havoc night market and very well known in Malacca! tourists and local themselves loveee Jonker Walk especially on festive seasonS! the river cruisee is a must to hop on! its so fun!,1/8/2026,not_applicable,,0.8009,general
Jonker Street Night Market,5,"Historical tourist attraction of Malacca. The whole movement begins in the evening after 6 hours. Some establishments do not even allow visitors until 6 p.m. The popular Night Market with local flavor is only on Fridays, subots and Mondays every week. If you remove all the modern scenery, you can feel as if you are in the past, a few decades ago. A vibe place. There's a part with the old channel. You could call it the local Venice. There you can see not only floating boats along the route for the entertainment of tourists, but also the local inhabitants of lizards floating along this channel. It is definitely worth visiting this place. It's Malacca's business card.",1/8/2026,translated_argos,,0.816,general
Jonker Street Night Market,4,"Nice historical area, very crowded.
But sadly there are too many rubbish on the floor.",1/8/2026,not_applicable,,-0.4932,crowding
Jonker Street Night Market,4,"Nice historical area, very crowded.
But sadly there are too many rubbish on the floor.",1/8/2026,not_applicable,,-0.4932,cleanliness
Jonker Street Night Market,5,The sky is clear.,1/8/2026,translated_argos,,0.3818,general
Jonker Street Night Market,3,Don't finally go w end. We're walking on it. On weekdays you have time to enjoy the market quietly and time to visit other places. Going around in a disco tuk is nice. Smile,1/8/2026,translated_argos,,0.8176,general
Jonker Street Night Market,5,"All the kitchens of the world, excellent.",1/8/2026,translated_argos,,0.5719,general
Jonker Street Night Market,3,"Many Chinese and various babioles
Prices are high enough for take away kitchen",1/8/2026,translated_argos,,0.0,price
Jonker Street Night Market,5,Must visit. I have been coming here for 9 years and still want to return,1/8/2026,not_applicable,,0.0772,general
Jonker Street Night Market,4,Very colourful and exciting environments. It's a foodie galore!,1/8/2026,not_applicable,,0.5797,general
Jonker Street Night Market,4,"Very vibrant marketplace, worth coming!",1/8/2026,not_applicable,,0.731,general
Jonker Street Night Market,5,"It's a lot of food. It's only Friday, six days, worth going.",1/8/2026,translated_argos,,0.2263,general
Jonker Street Night Market,5,It's nice to go at night,1/8/2026,translated_argos,,0.4215,general
Jonker Street Night Market,3,"The problem calling this place Jonkler Night market at day time is the massive supervision by powerful people. But hey... Buy the ice-cream, which café? Any will do. If you got an affinity to see and speak to spirits... don't be rude.",1/8/2026,not_applicable,,0.5057,general
Jonker Street Night Market,5,Jonker street night Market is tourist attractions.,1/8/2026,not_applicable,,0.4215,general
Jonker Street Night Market,5,Good place to go during night time in melaka.,1/8/2026,not_applicable,,0.4404,general
Jonker Street Night Market,4,Food is alright. Interesting tourist attraction but quite hot and crowded.,1/8/2026,not_applicable,,0.5187,crowding
Jonker Street Night Market,5,Super cool experience on the weekends,1/8/2026,not_applicable,,0.7351,general
Jonker Street Night Market,5,"Long stretched and bustling street that offer your art collection, tea pots, street food, drinks, toys and a lot more others that offer in a night market. Price may not be very fare but worth explore definitely. We visited this street food stalls they offer seats along the way - amazed by how delicious the food can be with simple
Cooking tools there. Yummy",1/8/2026,not_applicable,,0.9692,price
Jonker Street Night Market,4,"In the old streets of Malacca, the weather is hot and the old streets are less covered, and there are only two shops to go in. There's a lot on the old streets, and there's a lot of cakes or souvenirs, and even drinks and restaurants, and it's worth hearing.",1/8/2026,translated_argos,,0.2263,general
Jonker Street Night Market,5,Feel free to walk and get lost every corner where you can discover some beautiful artwork in a little ally.,1/8/2026,not_applicable,,0.7096,general
Jonker Street Night Market,5,"Very delightful dinner , shall be back 😍😍",1/8/2026,already_english,,0.8777,general
Jonker Street Night Market,5,I love this kind of night market 😍 I wanna go again!,1/8/2026,not_applicable,,0.8172,general
Jonker Street Night Market,4,The night market is open on weekends only. Very crowded place to shop around.,1/8/2026,not_applicable,,0.0,crowding
Jonker Street Night Market,5,"There's a lot of tourists, Malacca.",1/8/2026,translated_argos,,0.0,general
Jonker Street Night Market,5,Beautiful,1/8/2026,translated_argos,,0.5994,general
Jonker Street Night Market,5,A good food options,1/8/2026,not_applicable,,0.4404,general
Jonker Street Night Market,4,This place is close on weekdays,1/8/2026,not_applicable,,0.0,general
Jonker Street Night Market,4,"Jonker Street is one of the most vibrant and popular places in Melaka. It is full of local shops, souvenir stores, cafés, and delicious street food. The street has a lively atmosphere, especially in the evening, making it a great place to walk around and enjoy the local culture. You can find unique handicrafts, traditional snacks, and many photo-worthy spots. Whether you love shopping, food, or simply exploring, Jonker Street is a must-visit destination in Melaka.",1/8/2026,not_applicable,,0.9773,general
Jonker Street Night Market,5,"🏮
✨
🍢 Korean
🎁 About Us
🎶
",1/8/2026,translated_argos,,0.6369,general
Jonker Street Night Market,5,"It's one of the most famous and sleazy night markets in Malaysia, located on the street of Jason Hanger, in the middle of the old town of Malca. [Cell phone rings]",1/8/2026,translated_argos,,0.0,general
Jonker Street Night Market,3,"Stopped by on a Sunday night.

Multiple stalls selling street food, however many stalls were repeats of the same food.

There was also an open mic karaoke at the event space at the end of the street.

Can stop by if in the area.",1/8/2026,not_applicable,,-0.4767,general
Jonker Street Night Market,5,Nice place. Don't miss Chinese.,1/8/2026,translated_argos,,0.5013,general
Jonker Street Night Market,4,"Interesting but rather repetitive, I prefer to eat in the side streets",1/8/2026,translated_argos,,-0.1655,general
Jonker Street Night Market,5,The mandatory place goes when it comes....,1/8/2026,translated_argos,,0.0772,general
Jonker Street Night Market,5,"Malaysia &apos; s location is an angel area, two hours from the capital city, Kuala Lumpur, best time to visit Joker Street on Friday and Saturday.",1/8/2026,translated_argos,,0.6908,general
Jonker Street Night Market,5,"Very good place, street food and animation.I recommend",1/8/2026,translated_argos,,0.6901,general
Jonker Street Night Market,5,Street full of shops,1/8/2026,not_applicable,,0.0,general
Jonker Street Night Market,5,"One of the streets was a mess, the sale, the Chinese food.",1/8/2026,translated_argos,,-0.3612,general
Jonker Street Night Market,4,Good Place Tourist Attractions,1/8/2026,not_applicable,,0.6908,general
Jonker Street Night Market,5,"Friendly people, and lots of delicious food",1/8/2026,not_applicable,,0.7845,general
Jonker Street Night Market,4,"It's actually the Melaca Hard Rock Café. Quality and very correct prices for people who want not to consume in a local street food.
Be careful not to get sick because of the air conditioning that is really full.",1/8/2026,translated_argos,,0.4943,price
